M1.D_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,zsat,zcc,zsnow,Fburial,B,BNS,BDS_under,BDS_resp,BDS,BCC,BPDC,BD,Omega
103000.0,1.4604558629300902e-08,0.002356499124718822,0.002190016088977016,8.324151787090302e-05,2.901189290268366e-05,3506.0,4627.0,4627.0,10410027103519.14,60000000000000.0,10367507093758.152,13130898775407.611,5247533561520.56,18378432336928.17,20844033465794.54,0.0,49589972896480.86,1.2290747606965913
103200.0,1.4602463002360025e-08,0.0023564682527544463,0.002189965194245483,8.325152925448172e-05,2.9007055825590843e-05,3506.0,4627.0,4627.0,10414288425128.078,60000000000000.0,10367507093758.152,13120245471385.27,5253925543933.965,18374171015319.234,20844033465794.54,0.0,49585711574871.92,1.2292225804287507
103400.0,1.4600398778601363e-08,0.0023564362770949684,0.0021899136013268875,8.326133788404046e-05,2.900227207488582e-05,3507.0,4628.0,4628.0,10417905963172.328,60000000000000.0,10376222508524.666,13132786010728.23,5250636436233.826,18383422446962.055,20822449081340.95,0.0,49582094036827.67,1.229367406464316
103600.0,1.4598360748330018e-08,0.002356403422166202,0.002189861463829957,8.327097916812254e-05,2.899753333581996e-05,3508.0,4628.0,4628.0,10422392069531.969,60000000000000.0,10384944691610.22,13121570744829.115,5248643412687.742,18370214157516.86,20822449081340.95,0.0,49577607930468.03,1.2295097616162771
103800.0,1.4596361418059771e-08,0.0023563694901186094,0.002189808730742618,8.32803796879957e-05,2.8992863774086365e-05,3508.0,4629.0,4629.0,10425455023826.172,60000000000000.0,10384944691610.22,13135495948645.717,5253237844129.04,18388733792774.758,20800866491788.85,0.0,49574544976173.83,1.2296485618449255
104000.0,1.4594387144969008e-08,0.002356334757463788,0.0021897555146419665,8.328962141091086e-05,2.8988237779500707e-05,3509.0,4629.0,4629.0,10429772117172.656,60000000000000.0,10393673644840.135,13124703215279.504,5250984530918.854,18375687746198.36,20800866491788.85,0.0,49570227882827.34,1.22978501741026
104200.0,1.4592449747511953e-08,0.0023562990064626382,0.00218970173877977,8.329863384143408e-05,2.8983677809101167e-05,3509.0,4629.0,4629.0,10433608158943.297,60000000000000.0,10393673644840.135,13115113110852.898,5256738593574.816,18371851704427.715,20800866491788.85,0.0,49566391841056.7,1.2299180874355544
104400.0,1.4590537848833019e-08,0.0023562624539321905,0.0021896474842083703,8.330748486191008e-05,2.89791623368698e-05,3510.0,4630.0,4630.0,10436821900890.852,60000000000000.0,10402409370039.732,13128659539661.781,5252823481296.548,18381483020958.33,20779285708111.086,0.0,49563178099109.15,1.230048774214841
104600.0,1.4588657772939611e-08,0.0023562249894299296,0.0021895927156247385,8.331613690259554e-05,2.8974703454556078e-05,3510.0,4630.0,4630.0,10440505728647.188,60000000000000.0,10402409370039.732,13119449970270.934,5258349222931.057,18377799193201.992,20779285708111.086,0.0,49559494271352.81,1.2301765230246535
104800.0,1.4586806218826521e-08,0.0023561866695079275,0.0021895374507838804,8.332460936202359e-05,2.8970294838968035e-05,3511.0,4631.0,4631.0,10443558065297.953,60000000000000.0,10411151869034.293,13133398095474.598,5254185228912.637,18387583324387.234,20757706741280.52,0.0,49556441934702.05,1.2303016202875385
105000.0,1.4584979490505253e-08,0.002356147576718938,0.002189481727371207,8.333292467386545e-05,2.8965929646605076e-05,3511.0,4631.0,4631.0,10447099655960.39,60000000000000.0,10411151869034.293,13124544118818.514,5259497614906.287,18384041733724.8,20757706741280.52,0.0,49552900344039.61,1.2304243972403568
105200.0,1.4583185715839113e-08,0.002356107553182738,0.0021894254851916625,8.334103399553774e-05,2.8961623221336824e-05,3512.0,4631.0,4631.0,10450935177387.531,60000000000000.0,10419901143649.154,13114955315250.67,5256501622432.132,18371456937682.8,20757706741280.52,0.0,49549064822612.47,1.230544132714297
105400.0,1.4581408596484957e-08,0.0023560669086447727,0.00218936883917567,8.334903473455131e-05,2.8957344713743038e-05,3512.0,4632.0,4632.0,10453405654761.102,60000000000000.0,10419901143649.154,13130356260827.23,5260207338492.497,18390563599319.727,20736129602270.02,0.0,49546594345238.9,1.2306622649473464
105600.0,1.45796627385078e-08,0.0023560253788784857,0.0021893116991158704,8.335683988130766e-05,2.8953121935792808e-05,3513.0,4632.0,4632.0,10457113341750.578,60000000000000.0,10428657195709.605,13121087043353.523,5257012816916.2705,18378099860269.793,20736129602270.02,0.0,49542886658249.42,1.2307775092284108
105800.0,1.4577939475525227e-08,0.002355983113906423,0.0021892541125382837,8.336450068406956e-05,2.8948938303677372e-05,3513.0,4633.0,4633.0,10459437764278.688,60000000000000.0,10428657195709.605,13136851287250.87,5260499450708.423,18397350737959.293,20714554302052.418,0.0,49540562235721.31,1.2308906222465557
106000.0,1.4576237461769526e-08,0.002355940160312182,0.002189196108585611,8.337202586328543e-05,2.894479152890355e-05,3514.0,4633.0,4633.0,10463028026675.812,60000000000000.0,10437420027040.973,13127875631258.057,5257122012972.743,18384997644230.8,20714554302052.418,0.0,49536971973324.19,1.2310017327606417
106200.0,1.4574565463767306e-08,0.0023558963351418493,0.002189137610608206,8.337936226682154e-05,2.894069800441477e-05,3514.0,4633.0,4633.0,10466152598978.625,60000000000000.0,10437420027040.973,13120064200501.018,5261808871426.967,18381873071927.984,20714554302052.418,0.0,49533847401021.375,1.2311100559706354
106400.0,1.4572923793431181e-08,0.0023558516972497635,0.0021890786768159008,8.338651021693138e-05,2.893665911648277e-05,3515.0,4634.0,4634.0,10468644159537.875,60000000000000.0,10446189639468.555,13135408749554.709,5256776599838.261,18392185349392.97,20692980851600.6,0.0,49531355840462.125,1.2312155966346627
106600.0,1.4571320638868012e-08,0.0023558061844562972,0.0021890193367202575,8.339342386801986e-05,2.8932691510487503e-05,3515.0,4634.0,4634.0,10471589617572.344,60000000000000.0,10446189639468.555,13128045104468.53,5261194786889.968,18389239891358.496,20692980851600.6,0.0,49528410382427.66,1.2313176778349393
106800.0,1.4569756830734467e-08,0.002355759802216805,0.002188959604472333,8.340009887223589e-05,2.8928797018298695e-05,3515.0,4634.0,4634.0,10474433403662.594,60000000000000.0,10446189639468.555,13120935639242.906,5265460466025.342,18386396105268.25,20692980851600.6,0.0,49525566596337.41,1.231416235374726
107000.0,1.4568228272917283e-08,0.0023557126369224807,0.0021888995170079397,8.34065599572705e-05,2.8924967990511148e-05,3516.0,4635.0,4635.0,10476632268184.172,60000000000000.0,10454966034817.658,13137010067652.162,5259982367458.597,18396992435110.758,20671409261887.414,0.0,49523367731815.83,1.231511634362465
107200.0,1.4566733184627866e-08,0.002355664740788209,0.0021888391041062975,8.34128183409557e-05,2.892120128068494e-05,3516.0,4635.0,4635.0,10479299404885.523,60000000000000.0,10454966034817.658,13130342225898.777,5263983072510.628,18394325298409.406,20671409261887.414,0.0,49520700595114.48,1.2316040404312993
107400.0,1.4565276247473754e-08,0.0023556160226961306,0.0021887783311265504,8.341884578479011e-05,2.8917505721713687e-05,3517.0,4635.0,4635.0,10482253424411.797,60000000000000.0,10463749214913.605,13122957177083.096,5259630921704.09,18382588098787.188,20671409261887.414,0.0,49517746575588.2,1.2316930366350913
107600.0,1.4563853999493817e-08,0.0023555665399982535,0.0021887172147228846,8.342466263768443e-05,2.891387465563263e-05,3517.0,4636.0,4636.0,10483792007782.5,60000000000000.0,10463749214913.605,13140680436658.035,5261938796760.146,18402619233418.18,20649839543885.715,0.0,49516207992217.5,1.2317789234288685
107800.0,1.4562457168103484e-08,0.0023555164900002728,0.0021886558396947624,8.34303251527552e-05,2.891029078962333e-05,3517.0,4636.0,4636.0,10486205966650.031,60000000000000.0,10463749214913.605,13134645539489.2,5265559735061.448,18400205274550.65,20649839543885.715,0.0,49513794033349.97,1.2318625313991887
108000.0,1.4561096243285668e-08,0.002355465675951364,0.0021885941350673326,8.343577044201572e-05,2.890677400776997e-05,3518.0,4636.0,4636.0,10488912968056.36,60000000000000.0,10472539181581.693,13127878035973.389,5260830270502.846,18388708306476.234,20649839543885.715,0.0,49511087031943.64,1.2319429319945403
108200.0,1.4559779241442326e-08,0.002355413913502944,0.0021885320151140975,8.344094919442331e-05,2.890333908685521e-05,3518.0,4636.0,4636.0,10491119220308.5,60000000000000.0,10472539181581.693,13122362405343.045,5264139648881.053,18386502054224.098,20649839543885.715,0.0,49508880779691.5,1.2320193971292335
108400.0,1.4558524717682086e-08,0.0023553610452545248,0.002188469531443904,8.344575690531048e-05,2.890002353608096e-05,3518.0,4637.0,4637.0,10492228620533.578,60000000000000.0,10472539181581.693,13141156740097.686,5265803749218.677,18406960489316.363,20628271708568.367,0.0,49507771379466.42,1.2320903837745913
108600.0,1.4557343213657463e-08,0.002355307136862979,0.0021884068576504185,8.34501396062802e-05,2.889685056384336e-05,3519.0,4637.0,4637.0,10494484299674.672,60000000000000.0,10481335936647.24,13135517542244.945,5260390512864.773,18395908055109.72,20628271708568.367,0.0,49505515700325.33,1.2321550950783173
108800.0,1.4556246413773808e-08,0.0023552520401339022,0.0021883439808399767,8.345402964696279e-05,2.8893843181358606e-05,3519.0,4637.0,4637.0,10496142057657.516,60000000000000.0,10481335936647.24,13131373147287.832,5262877149839.042,18394250297126.875,20628271708568.367,0.0,49503857942342.484,1.2322125321715294
109000.0,1.4555227472932943e-08,0.0023551959076198088,0.0021882809701524327,8.345746873368804e-05,2.8890988700579906e-05,3519.0,4637.0,4637.0,10497607639623.797,60000000000000.0,10481335936647.24,13127709192372.135,5265075522788.46,18392784715160.594,20628271708568.367,0.0,49502392360376.2,1.2322633108550753
109200.0,1.4554312968232778e-08,0.0023551381938317936,0.002188217602243875,8.346029579395925e-05,2.8888336911934466e-05,3519.0,4637.0,4637.0,10498812403819.086,60000000000000.0,10481335936647.24,13124697281883.914,5266882669081.393,18391579950965.305,20628271708568.367,0.0,49501187596180.914,1.2323050528669366
109400.0,1.4553587386297179e-08,0.002355077883186756,0.002188153834192686,8.346202449703512e-05,2.8886054921293527e-05,3519.0,4637.0,4637.0,10499549098254.398,60000000000000.0,10481335936647.24,13122855545795.633,5267987710734.361,18390843256529.992,20628271708568.367,0.0,49500450901745.6,1.2323305774533884
109600.0,1.455308080676928e-08,0.002355015150207041,0.0021880901491428914,8.346250053207485e-05,2.888420877499888e-05,3519.0,4637.0,4637.0,10499751962684.781,60000000000000.0,10481335936647.24,13122348384719.684,5268292007379.931,18390640392099.613,20628271708568.367,0.0,49500248037315.22,1.2323376061893787
109800.0,1.4552797263588455e-08,0.0023549501829976884,0.0021880267651396695,8.346170892900942e-05,2.888280931938824e-05,3519.0,4637.0,4637.0,10499414617549.328,60000000000000.0,10481335936647.24,13123191747558.307,5267785989676.757,18390977737235.062,20628271708568.367,0.0,49500585382450.67,1.2323259180393653
110000.0,1.4552733270336667e-08,0.0023548831439584275,0.0021879637959869823,8.345967398572262e-05,2.8881851098746083e-05,3519.0,4637.0,4637.0,10498547417498.328,60000000000000.0,10481335936647.24,13125359747685.805,5266485189600.258,18391844937286.062,20628271708568.367,0.0,49501452582501.67,1.232295871765616
110200.0,1.4552907049867625e-08,0.0023548136825097374,0.002187901110004461,8.345628625263811e-05,2.8881368501797568e-05,3519.0,4637.0,4637.0,10497103720112.398,60000000000000.0,10481335936647.24,13128968991150.623,5264319643521.367,18393288634671.992,20628271708568.367,0.0,49502896279887.6,1.232245851327058
110400.0,1.4553384963865574e-08,0.0023547410501341412,0.0021878387184451733,8.345116584448399e-05,2.8881493332801825e-05,3519.0,4637.0,4637.0,10494921635608.516,60000000000000.0,10481335936647.24,13134424202410.322,5261046516765.548,18395470719175.87,20628271708568.367,0.0,49505078364391.484,1.2321702476549043
110600.0,1.4554183906629308e-08,0.0023546655685504464,0.0021877770993040915,8.344423462317745e-05,2.8882265376960464e-05,3518.0,4637.0,4637.0,10491579459049.664,60000000000000.0,10472539181581.693,13142779643807.469,5264830006992.807,18407609650800.273,20628271708568.367,0.0,49508420540950.336,1.2320679070274556
110800.0,1.4555317645017611e-08,0.0023545872108010567,0.002187716372773778,8.34354190136393e-05,2.8883713488073908e-05,3518.0,4636.0,4636.999961899544,10488763252529.156,60000000000000.0,10472539181581.693,13128252324791.383,5260605697212.05,18388858022003.434,20649839543885.715,0.0,49511236747470.84,1.2319377430965155
